"image","caption","negative_caption","negative_image","type","subtype","text_score_i0","text_score_i1","image_score_c0","image_score_c1","text_score","image_score","group_score"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F832CABC220>","A brightly decorated living room with a stylish feel.","A brightly decorated living room with a stylish feel and a fish tank.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CABC3D0>","add","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=612x612 at 0x7F832CABC490>","View of jet airliner taking off over tree top.","View of jet airliner taking off over a mountain peak and tree top.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CABC520>","add","obj","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x333 at 0x7F832CABC4F0>","A display in a store filled with lots of bottles of soda.","A display in a store filled with lots of bottles of soda and bags of chips.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CABC580>","add","obj","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F832CABC5B0>","Here is massachusettes candidate scott brown's campaign trailer.","Here is massachusettes candidate scott brown's campaign bus and trailer.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CABC5E0>","add","obj","True","False","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x359 at 0x7F832CABC670>","A man lying on a beach by a person with a kite.","A man lying on a beach by a person with a beach ball and a kite.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CABC700>","add","obj","False","True","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F832CABC790>","Three women that are standing in front of a table.","A man and three women are standing in front of a table.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CABC820>","add","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F832CABC8B0>","A kitchen has a vintage gas range and yellow walls.","A kitchen with a vintage gas range, yellow walls, and a chandelier hanging from the ceiling.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CABC940>","add","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=409x500 at 0x7F832CABC9D0>","A man poses for a picture against a brick wall.","A man poses for a picture with a camera against a brick wall.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CABCC40>","add","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=426x640 at 0x7F832CABCCD0>","There is a young child that is brushing his teeth.","A parent and a young child are brushing their teeth together.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CABCD60>","add","obj","False","True","True","True","False","True","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F832CABCDC0>","Motor cross bike and rider in the air doing tricks.","A motor cross bike and a scooter rider in the air doing tricks.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CABCD30>","add","obj","False","True","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F832CABCCA0>","A person skiing in an open area of snow.","A person snowboarding in an open area of snow.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CABCC10>","add","obj","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=426x640 at 0x7F832CABCAF0>","An old woman standing besides an elephant smiling.","An old woman and a boy standing besides an elephant smiling.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CABCB80>","add","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F832CABCFA0>","A vase with various flowers in it on a display case.","A vase and a candlestick with various flowers in it on a display case.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CA8B3A0>","add","obj","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F832CA8B1C0>","We are looking up at a clock in the peak of a roof.","We are looking up at a clock and a bird in the peak of a roof.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CA8B280>","add","obj","False","True","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x334 at 0x7F832CA8B310>","A young lady throwing a blue frisbee while standing on a lush green field.","A young lady and a boy are throwing a blue frisbee while standing on a lush green field.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CA8B3D0>","add","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F832CA8B580>","A cat sitting on top of a black leather chair.","A cat is sitting on top of a black leather chair next to a lamp.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CA8B610>","add","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=478x640 at 0x7F832CA8B6A0>","A man sitting in a chair across from a table topped with food.","A man and a child are sitting in chairs across from a table topped with food.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CA8B730>","add","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F832CA8B7C0>","Two plastic containers sitting on top of a wooden table.","A vase and two plastic containers are sitting on top of a wooden table.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CA8B850>","add","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F832CA8B8E0>","Two brown bears interacting in a rocky area.","Two brown bears and a fox interacting in a rocky area.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CA8BA00>","add","obj","True","False","True","True","False","True","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F832CA8B910>","People fly kites in a large park in the middle of a city.","People fly kites near a fountain in a large park in the middle of a city.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CA8BC70>","add","obj","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x360 at 0x7F832CA8BC40>","A police man on a motorcycle is idle in front of a bush.","A police man on a motorcycle and a helicopter are idle in front of a bush.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CA8BCD0>","add","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F832CA8BD30>","A person holds an oddly shaped cookie in front of the camera.","A person holds an oddly shaped cookie and a cup of coffee in front of the camera.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CA8BBB0>","add","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F832CA8BDF0>","A woman is laying in a hospital bed and is hooked up to several machines.","A woman and a doctor are in a hospital room, with the woman laying in a hospital bed and hooked up to several machines.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CA8BE80>","add","obj","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x403 at 0x7F832CA8BF70>","A beach dock area lined with boats, and a small shack with a scooter and small cart near it.","A beach dock area lined with boats and umbrellas, and a small shack with a scooter and small cart near it.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CA8B2B0>","add","obj","False","True","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=584x640 at 0x7F832CA8BE50>","A little girl walking along a row of orange cones.","A little girl and a boy walking along a row of orange cones.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CA8B1F0>","add","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F832CAA7160>","A group of men standing around a sidewalk together.","A group of men and women standing around a sidewalk together.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CAA7100>","add","obj","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x487 at 0x7F832CAA73A0>","A fire hydrant near a tall bush in a field.","A fire hydrant and a bench are near a tall bush in a field.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CAA70D0>","add","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x392 at 0x7F832CAA72B0>","Two athletes are competing on a playing field.","Two athletes are competing near a tree on a playing field.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CAA7250>","add","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F832CAA74C0>","A corner of a living room with a tv in it.","A corner of a living room with a bookshelf and a tv in it.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CAA73D0>","add","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F832CAA7460>","A person sitting next to a laptop in a dark room.","A person sitting next to a laptop and a lamp in a dark room.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CAA74F0>","add","obj","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F832CAA7580>","A sign with the word ""pub"" hangs above several liquor bottles.","A sign and a lamp hang above several liquor bottles.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CAA7610>","add","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F832CAA76A0>","The antique card shows the ship in the bay,.","The antique card shows the ship and a lighthouse in the bay.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CAA7730>","add","obj","True","False","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F832CAA77C0>","People cross the street at the corner of luxury buildings.","People cross the street and a fountain at the corner of luxury buildings.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CAA7850>","add","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F832CAA7C70>","A dish of vegetables and noodles with sauce.","A dish of meatballs, vegetables, noodles, and sauce.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CAA7D00>","add","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F832CAA7A30>","An older man downhill skiing down a slope.","An older man and a child are downhill skiing down a slope.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CAA78E0>","add","obj","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x399 at 0x7F832CAA7970>","A woman talking on the phone looks in the distance.","A woman talking on the phone while wearing sunglasses looks in the distance.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CAA7BE0>","add","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=375x500 at 0x7F832CAA7AC0>","An odd looking toilet is against a wall.","An odd looking toilet is against a wall with a mirror hanging above it.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CAA7B50>","add","obj","False","True","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F832CAA7D90>","A herd of cattle is feeding at the river's edge.","A herd of cattle is feeding at the river's edge while fish swim by.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CAA7E20>","add","obj","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F832CAA7F40>","A man in a suit stands near a table with computer equipment on it.","A man and a woman in suits stand near a table with computer equipment on it.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CAA71F0>","add","obj","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F832CA411C0>","A small cat is walking behind a bike.","A small cat is walking behind a bike and an umbrella.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CA413D0>","add","obj","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F832CA41160>","A row of surfboards leaned up against a wood rail in the sand.","A row of surfboards leaned up against a wood rail next to palm trees on the sand.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F832CA411F0>","add","obj","True","True","True","True","True","True","True"
