"filename","caption","negative_caption","type","subtype","correct"
"000000217614.jpg","A giraffe standing in tall grass with trees.","A giraffe and a zookeeper are standing in tall grass with trees.","add","obj","1"
"000000051738.jpg","a hotel room with one bed and blue chair.","A hotel room with one bed, a blue chair, and a plant.","add","obj","1"
"000000165257.jpg","A kitchen with a sink, dishwasher and boxes on the counter.","A kitchen with wine glasses, a sink, dishwasher, and boxes on the counter.","add","obj","1"
"000000063602.jpg","A laptop computer sitting on top of a white desk.","A laptop computer sitting on top of a white desk with a lamp.","add","obj","0"
"000000253386.jpg","A medium sized dog is standing with some people.","A medium sized dog and a parrot are standing with some people.","add","obj","1"
"000000366141.jpg","A room with a couch, chair, table and television in it. ","A room with a couch and a bookshelf, chair, table and television in it.","add","obj","1"
"000000502732.jpg","A shiny metallic refrigerator in a brown colored kitchen.","A shiny metallic refrigerator and a flower vase in a brown colored kitchen.","add","obj","1"
"000000402992.jpg","Brown cows laying down in a field of grass. ","Brown cows laying down in a field of grass next to a tree.","add","obj","1"
"000000246968.jpg","A woman standing at a kitchen counter pouring something from a measuring cup.","A woman standing at a kitchen counter pouring something from a measuring cup and holding a spatula.","add","obj","1"
"000000338560.jpg","A blue fire hydrant posed on a street corner in a city.","A blue fire hydrant and a scooter posed on a street corner in a city.","add","obj","1"
"000000100582.jpg","Small personal pizza with bacon and spinach. ","Small personal pizza with bacon, spinach, and mushroom.","add","obj","1"
"000000537991.jpg","A person holding a phone in each hand and wearing a head set in front  of a Christmas tree.","A person holding a phone in each hand and wearing a headset in front of a fireplace and a Christmas tree.","add","obj","1"
"000000123321.jpg","A bowl holds soup with broccoli and other vegetables. ","A bowl holds soup with broccoli, mushrooms, and other vegetables.","add","obj","1"
"000000323355.jpg","A boy wearing yellow is holding a pizza in a box.","A boy wearing yellow is holding a pizza in a box and a basketball.","add","obj","1"
"000000104782.jpg","A street sign reads ""Bacchanalia"" above a stop sign.","A street sign reads ""Bacchanalia"" above a traffic light and a stop sign.","add","obj","1"
"000000315001.jpg","A flock of seagulls flying over the water together.","A flock of seagulls flying over the water with dolphins swimming below.","add","obj","1"
"000000329219.jpg","A man is at a kitchen counter by a dog.","A man with a blender is at a kitchen counter by a dog.","add","obj","1"
"000000420281.jpg","A man wearing glasses eating a hot dog.","A man and a child wearing glasses are eating a hot dog.","add","obj","1"
"000000022969.jpg","Giraffes in their wood and grass zoo enclosure","Giraffes and lions are in their wood and grass zoo enclosure.","add","obj","1"
"000000533206.jpg","A sandwich on top of a metal tray next to a bowl of dipping sauce.","A sandwich on top of a metal tray next to a bowl of dipping sauce and a soda can.","add","obj","1"
"000000300842.jpg","A lower shot of someone riding their skateboard. ","A lower shot of someone riding their skateboard while being filmed by a camera.","add","obj","1"
"000000146358.jpg","A bride and groom near their wedding cake.","A bride, groom, and flower girl are near their wedding cake.","add","obj","1"
"000000281447.jpg","A horse standing in the dirt near a fence.","A horse standing in the dirt near a tree and a fence.","add","obj","1"
"000000033114.jpg","Searchlights in front view and a plane on a wide runway in the background.","Searchlights in front view and a helicopter and a plane on a wide runway in the background.","add","obj","1"
"000000339870.jpg","A night time street scene of a street light and church.","A night time street scene of a street light, church, and skyscraper.","add","obj","1"
"000000138115.jpg","A man purses his lips while holding up an orange in front of his face.","A man purses his lips while holding up an orange and a banana in front of his face.","add","obj","1"
"000000190923.jpg","An urban street with a streetlight, one way sign, and people walking.","An urban street with a park bench, streetlight, one way sign, and people walking.","add","obj","1"
"000000369081.jpg","some horse running around in a field ","Some horses are running around in a field near a pond.","add","obj","0"
"000000463730.jpg","A street with two busses and people walking.","A street with a fountain, two busses, and people walking.","add","obj","1"
"000000110211.jpg","A large open area of land that has several zebra of different sizes and warthogs near them.","A large open area of land that has several zebra and giraffes of different sizes and warthogs near them.","add","obj","0"
"000000187243.jpg","a person laying on the ground in a bath room near a toilet","A person laying on the ground in a bathroom near a toilet and a mirror.","add","obj","1"
"000000289516.jpg","An old time looking clock surrounded by greenery. ","An old time looking clock surrounded by greenery and a statue.","add","obj","1"
"000000481404.jpg","a huge room with desks and places to sit
","A huge room with couches and places to sit and desks.","add","obj","1"
"000000509735.jpg","Giraffe and zebra grazing in a field next to plants.","Giraffe, zebra, and lion are grazing in a field next to plants.","add","obj","1"
"000000554735.jpg","The hand of a person picking up the last two pieces of pizza.","The hand of a person picking up the last two pieces of pizza and a soda can.","add","obj","1"
"000000448810.jpg","Street signs going in every direction in front of a yellow building.","Street signs going in every direction in front of a yellow building and a park.","add","obj","1"
"000000085478.jpg","a polar bear pokes his head and one paw out of the water","A polar bear pokes his head and one paw out of the water near an iceberg.","add","obj","1"
"000000166391.jpg","A traffic light and intersection with cars traveling in both directions on the street.","A traffic light and intersection with bicycles and cars traveling in both directions on the street.","add","obj","1"
"000000297343.jpg","A stop sign has been placed upside-down in the grass beside a building. ","A stop sign has been placed upside-down in the grass beside a bench and a building.","add","obj","1"
"000000022969.jpg","Pair of giraffes exploring a large, airy zoo enclosure.","A pair of giraffes and a monkey are exploring a large, airy zoo enclosure.","add","obj","1"
"000000111951.jpg","A double sink vanity with mirror, shower stall and toilet in a bathroom.","A double sink vanity with mirror, bathtub, toilet, and shower stall in a bathroom.","add","obj","1"
"000000560279.jpg","A toilet in a tiled stall with rainbow streaks around the room.","A toilet and a mirror in a tiled stall with rainbow streaks around the room.","add","obj","1"
"000000104612.jpg","The dinner on the plate is ready to eat. ","The salad and dinner on the plate are ready to eat.","add","obj","1"
"000000118367.jpg","A sandwich has cilantro, carrots, and other vegetables.","A sandwich has cilantro and mushrooms, carrots, and other vegetables.","add","obj","1"
"000000523811.jpg","a bird sitting on a brick of bird food on a pole","A bird and a squirrel sitting on a brick of bird food on a pole.","add","obj","0"
"000000522713.jpg","A beach has a grassy area with a park beach.","A beach has a grassy area with a park beach and a volleyball net.","add","obj","1"
"000000403817.jpg","A curious cat looking upward by a laptop screen.","A curious cat looking upward by a laptop screen and a book.","add","obj","1"
"000000323709.jpg","Large commercial cargo plane sits on tarmac next to radar equipment.","A large commercial cargo plane and a helicopter sit on tarmac next to radar equipment.","add","obj","1"
"000000117425.jpg","A baby holding a spoon looking at a cupcake and candle.","A baby holding a fork and spoon looking at a cupcake and candle.","add","obj","1"
"000000137576.jpg","Penned cows eating hay in indoor facility area.","Penned cows eating hay and horses in an indoor facility area.","add","obj","1"
