"filename","caption","negative_caption","type","subtype","index","hn_img_0","hn_img_1","hn_img_2","hn_img_3"
"000000136355.jpg","A vase of flowers on a dining table.","A vase of flowers and candlesticks are on a dining table.","add","obj","123","123_000000136355_0.jpg","123_000000136355_1.jpg","123_000000136355_2.jpg","123_000000136355_3.jpg"
"000000135673.jpg","Two large airplanes flying through a blue sky.","Two large airplanes flying through white clouds in a blue sky.","add","obj","124","124_000000135673_0.jpg","124_000000135673_1.jpg","124_000000135673_2.jpg","124_000000135673_3.jpg"
"000000577182.jpg","A small bird sitting on the back of a wooden bench.","A small bird sitting on the back of a wooden bench with butterflies fluttering around.","add","obj","125","125_000000577182_0.jpg","125_000000577182_1.jpg","125_000000577182_2.jpg","125_000000577182_3.jpg"
"000000425702.jpg","A man holding a surfboard walking on a beach next to the ocean.","A man and a child holding surfboards are walking on a beach next to the ocean.","add","obj","126","126_000000425702_0.jpg","126_000000425702_1.jpg","126_000000425702_2.jpg","126_000000425702_3.jpg"
"000000047740.jpg","A man in shorts is laying on the beach.","A man in shorts is laying on the beach under the shade of palm trees.","add","obj","127","127_000000047740_0.jpg","127_000000047740_1.jpg","127_000000047740_2.jpg","127_000000047740_3.jpg"
"000000525322.jpg","Two jets are flying against a bright blue sky.","Two jets are flying against a backdrop of fluffy white clouds.","add","obj","128","128_000000525322_0.jpg","128_000000525322_1.jpg","128_000000525322_2.jpg","128_000000525322_3.jpg"
"000000468124.jpg","A double decker bus sitting on a green field.","A hot air balloon and a double decker bus are sitting on a green field.","add","obj","129","129_000000468124_0.jpg","129_000000468124_1.jpg","129_000000468124_2.jpg","129_000000468124_3.jpg"
"000000079144.jpg","Bear cubs play among the fallen tree limbs.","Bear cubs play among the fallen tree limbs near a pond.","add","obj","130","130_000000079144_0.jpg","130_000000079144_1.jpg","130_000000079144_2.jpg","130_000000079144_3.jpg"
"000000519688.jpg","A woman in blue jacket holding a black bear cub.","A woman in a yellow hat and blue jacket is holding a black bear cub.","add","obj","131","131_000000519688_0.jpg","131_000000519688_1.jpg","131_000000519688_2.jpg","131_000000519688_3.jpg"
"000000235784.jpg","a man wlaks down a snowy tundra field","A man and a wolf walk down a snowy tundra field.","add","obj","132","132_000000235784_0.jpg","132_000000235784_1.jpg","132_000000235784_2.jpg","132_000000235784_3.jpg"
"000000450488.jpg","A bedroom with a bed and a flat screen TV on top of a wooden dresser.","A bedroom with a bookshelf, a bed, and a flat screen TV on top of a wooden dresser.","add","obj","133","133_000000450488_0.jpg","133_000000450488_1.jpg","133_000000450488_2.jpg","133_000000450488_3.jpg"
"000000442323.jpg","A hotel room with a small television and a work desk.","A hotel room with a small television, a work desk, and an armchair.","add","obj","134","134_000000442323_0.jpg","134_000000442323_1.jpg","134_000000442323_2.jpg","134_000000442323_3.jpg"
"000000232489.jpg","There are two slices of pizza on a paper plate.","There are two slices of pizza on a paper plate and a glass of soda.","add","obj","135","135_000000232489_0.jpg","135_000000232489_1.jpg","135_000000232489_2.jpg","135_000000232489_3.jpg"
"000000351823.jpg","A man standing with a racket on a court.","A man and a child are standing with rackets on a court.","add","obj","136","136_000000351823_0.jpg","136_000000351823_1.jpg","136_000000351823_2.jpg","136_000000351823_3.jpg"
"000000185890.jpg","Two women are playing a Wii game at a banquet hall.","Two women and a child are playing a Wii game at a banquet hall.","add","obj","137","137_000000185890_0.jpg","137_000000185890_1.jpg","137_000000185890_2.jpg","137_000000185890_3.jpg"
"000000306700.jpg","A woman holding a large pepperoni pizza at a table.","A woman and a child are holding a large pepperoni pizza at a table.","add","obj","138","138_000000306700_0.jpg","138_000000306700_1.jpg","138_000000306700_2.jpg","138_000000306700_3.jpg"
"000000157124.jpg","there are several different sinks of all different colors","There are several different sinks and mirrors of all different colors.","add","obj","139","139_000000157124_0.jpg","139_000000157124_1.jpg","139_000000157124_2.jpg","139_000000157124_3.jpg"
"000000086220.jpg","A white car and a white bus parked parallel from one another.","A white car and a black truck parked parallel from one another, with a white bus nearby.","add","obj","140","140_000000086220_0.jpg","140_000000086220_1.jpg","140_000000086220_2.jpg","140_000000086220_3.jpg"
"000000483667.jpg","a man wearing a top hat and a red tie","A man wearing a top hat, white gloves, and a red tie.","add","obj","141","141_000000483667_0.jpg","141_000000483667_1.jpg","141_000000483667_2.jpg","141_000000483667_3.jpg"
"000000091779.jpg","Three hotdogs are prepared and loaded in different ways.","Three hotdogs and sushi rolls are prepared and loaded in different ways.","add","obj","142","142_000000091779_0.jpg","142_000000091779_1.jpg","142_000000091779_2.jpg","142_000000091779_3.jpg"
"000000100624.jpg","a woman standing on a sidewalk while using a cell phone","A woman standing on a sidewalk while using an umbrella and a cell phone.","add","obj","143","143_000000100624_0.jpg","143_000000100624_1.jpg","143_000000100624_2.jpg","143_000000100624_3.jpg"
"000000414170.jpg","Several skiers glide down a hilly landscape covered in snow.","Several skiers and sleds glide down a hilly landscape covered in snow.","add","obj","144","144_000000414170_0.jpg","144_000000414170_1.jpg","144_000000414170_2.jpg","144_000000414170_3.jpg"
"000000252219.jpg","City dwellers walk by as a homeless man begs for cash.","Street performers and a homeless man beg for cash as city dwellers walk by.","add","obj","145","145_000000252219_0.jpg","145_000000252219_1.jpg","145_000000252219_2.jpg","145_000000252219_3.jpg"
"000000370042.jpg","A bunch of pottery sitting on a sidewalk","A bunch of pottery and an umbrella sitting on a sidewalk.","add","obj","146","146_000000370042_0.jpg","146_000000370042_1.jpg","146_000000370042_2.jpg","146_000000370042_3.jpg"
"000000502136.jpg","A plaster external wall with multiple old paper images attached.","A plaster external wall with multiple old paper images and paintings attached.","add","obj","147","147_000000502136_0.jpg","147_000000502136_1.jpg","147_000000502136_2.jpg","147_000000502136_3.jpg"
"000000206411.jpg","A person sprays the inside of a toilet.","A person sprays the inside of a toilet and a sink.","add","obj","148","148_000000206411_0.jpg","148_000000206411_1.jpg","148_000000206411_2.jpg","148_000000206411_3.jpg"
"000000184321.jpg","A train traveling down tracks next to lights.","A train traveling down tracks next to buses and lights.","add","obj","149","149_000000184321_0.jpg","149_000000184321_1.jpg","149_000000184321_2.jpg","149_000000184321_3.jpg"
"000000430056.jpg","A triple decker sandwich is sitting on a desk.","A triple decker sandwich is sitting on a desk next to a lamp.","add","obj","150","150_000000430056_0.jpg","150_000000430056_1.jpg","150_000000430056_2.jpg","150_000000430056_3.jpg"
"000000205105.jpg","A man holding a tennis racquet on a tennis court.","A man and a woman holding tennis racquets on a tennis court.","add","obj","151","151_000000205105_0.jpg","151_000000205105_1.jpg","151_000000205105_2.jpg","151_000000205105_3.jpg"
"000000337055.jpg","A woman is sitting with a suitcase on some train tracks.","A woman is sitting with a guitar and a suitcase on some train tracks.","add","obj","152","152_000000337055_0.jpg","152_000000337055_1.jpg","152_000000337055_2.jpg","152_000000337055_3.jpg"
"000000323355.jpg","A young kid is holding a box of pizza.","A young kid and their grandparent are holding a box of pizza.","add","obj","153","153_000000323355_0.jpg","153_000000323355_1.jpg","153_000000323355_2.jpg","153_000000323355_3.jpg"
"000000279541.jpg","Several different kinds of pizzas displayed on a buffet line.","Several different kinds of pizzas and sushi rolls are displayed on a buffet line.","add","obj","154","154_000000279541_0.jpg","154_000000279541_1.jpg","154_000000279541_2.jpg","154_000000279541_3.jpg"
"000000356347.jpg","A blue pot of tomato sauce with a wooden ladle.","A blue pot of tomato sauce with spices and a wooden ladle.","add","obj","155","155_000000356347_0.jpg","155_000000356347_1.jpg","155_000000356347_2.jpg","155_000000356347_3.jpg"
"000000048153.jpg","A lady wearing a pink shoe and blue jeans.","A lady wearing a pink shoe and a scarf with blue jeans.","add","obj","156","156_000000048153_0.jpg","156_000000048153_1.jpg","156_000000048153_2.jpg","156_000000048153_3.jpg"
"000000420281.jpg","A man eats a hot dog while looking at the camera.","A man and a child eat a hot dog while looking at the camera.","add","obj","157","157_000000420281_0.jpg","157_000000420281_1.jpg","157_000000420281_2.jpg","157_000000420281_3.jpg"
"000000414034.jpg","The little boy is drinking from a sippy cup and holding the remote control.","A little boy and a girl are drinking from sippy cups and holding the remote control.","add","obj","158","158_000000414034_0.jpg","158_000000414034_1.jpg","158_000000414034_2.jpg","158_000000414034_3.jpg"
"000000218362.jpg","A large digital clock mounted to a wall.","A large digital clock and a painting are mounted to a wall.","add","obj","159","159_000000218362_0.jpg","159_000000218362_1.jpg","159_000000218362_2.jpg","159_000000218362_3.jpg"
"000000011813.jpg","Camera equipment is set up in a room with vending machines in the background.","Camera equipment is set up in a room with a poster and vending machines in the background.","add","obj","160","160_000000011813_0.jpg","160_000000011813_1.jpg","160_000000011813_2.jpg","160_000000011813_3.jpg"
"000000210032.jpg","This is two birds pecking at the remnants of a burger at an outdoor restaurant.","This is two birds pecking at the remnants of a burger and a french fry at an outdoor restaurant.","add","obj","161","161_000000210032_0.jpg","161_000000210032_1.jpg","161_000000210032_2.jpg","161_000000210032_3.jpg"
"000000537153.jpg","A couple of people sitting on top of a wooden bench.","A couple of people sitting on top of a wooden bench next to a lamp post.","add","obj","162","162_000000537153_0.jpg","162_000000537153_1.jpg","162_000000537153_2.jpg","162_000000537153_3.jpg"
"000000267434.jpg","Several cows grazing in the field with a house in the background.","Several cows grazing in the field with a windmill and a house in the background.","add","obj","163","163_000000267434_0.jpg","163_000000267434_1.jpg","163_000000267434_2.jpg","163_000000267434_3.jpg"
"000000252776.jpg","A man is on the court holding his racket.","A man and a woman are on the court holding their rackets.","add","obj","164","164_000000252776_0.jpg","164_000000252776_1.jpg","164_000000252776_2.jpg","164_000000252776_3.jpg"
"000000203317.jpg","A bike leaning against the side of a building.","A bike and an umbrella leaning against the side of a building.","add","obj","165","165_000000203317_0.jpg","165_000000203317_1.jpg","165_000000203317_2.jpg","165_000000203317_3.jpg"
"000000029640.jpg","The broccoli is being cooked with ham and carrots.","The broccoli and potatoes are being cooked with ham and carrots.","add","obj","166","166_000000029640_0.jpg","166_000000029640_1.jpg","166_000000029640_2.jpg","166_000000029640_3.jpg"
"000000163057.jpg","Many people walk through a park as few kites fly in the air.","Many people walk through a park as few kites and balloons fly in the air.","add","obj","167","167_000000163057_0.jpg","167_000000163057_1.jpg","167_000000163057_2.jpg","167_000000163057_3.jpg"
"000000052017.jpg","An old yellow plane is flying in the sky.","An old yellow plane and a hot air balloon are flying in the sky.","add","obj","168","168_000000052017_0.jpg","168_000000052017_1.jpg","168_000000052017_2.jpg","168_000000052017_3.jpg"
"000000379453.jpg","A large airplane flying in the blue sky.","A large airplane flying through the clouds in the blue sky.","add","obj","169","169_000000379453_0.jpg","169_000000379453_1.jpg","169_000000379453_2.jpg","169_000000379453_3.jpg"
"000000176634.jpg","A zebra has its nose pressed to the ground.","A zebra has its nose pressed to the ground and a bird is perched on a nearby tree.","add","obj","170","170_000000176634_0.jpg","170_000000176634_1.jpg","170_000000176634_2.jpg","170_000000176634_3.jpg"
"000000140658.jpg","A brick structure with a clock tower in the background.","A brick structure with a bench and a clock tower in the background.","add","obj","171","171_000000140658_0.jpg","171_000000140658_1.jpg","171_000000140658_2.jpg","171_000000140658_3.jpg"
"000000273715.jpg","The skier is happy to have won the race.","The skier is happy to have won the race and received a medal.","add","obj","172","172_000000273715_0.jpg","172_000000273715_1.jpg","172_000000273715_2.jpg","172_000000273715_3.jpg"
"000000103585.jpg","A clean bathroom with mirrors, sinks, and a toilet.","A clean bathroom with mirrors, sinks, a shower, and a toilet.","add","obj","173","173_000000103585_0.jpg","173_000000103585_1.jpg","173_000000103585_2.jpg","173_000000103585_3.jpg"
"000000078266.jpg","A room with a bunch of stainless steel items and other accessories.","A room with a bunch of stainless steel items and plants and other accessories.","add","obj","174","174_000000078266_0.jpg","174_000000078266_1.jpg","174_000000078266_2.jpg","174_000000078266_3.jpg"
